,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,target
33650,1.0,0.770780861377716,0.31234258413314814,0.02518891729414463,0.125944584608078,0.07556675374507904,0.07304786145687102,0.05541561543941498,0.045340050011873245,0.030226700007915497,0.047858942300081246,0.030226700007915497,0.030226700007915497,0.022670025005936623,0.03778337687253952,0.02015113271772861,0.017632242292165756,0.017632242292165756,0.05289672687649727,0.03778337687253952,0.060453400015830994,0.05289672687649727,0.07304786145687102,0.057934507727622986,0.07052896916866302,0.06801007688045502,0.09571788460016249,0.07556675374507904,0.08816120773553848,0.07808564603328703,0.11083123087882996,0.10831234604120255,0.13350126147270203,0.11838790774345397,0.130982369184494,0.13602015376091003,0.14609572291374207,0.128463476896286,0.125944584608078,0.10075566917657852,0.11335012316703796,0.08564231544733046,0.0931989923119545,0.08060453087091446,0.0931989923119545,0.060453400015830994,0.07808564603328703,0.060453400015830994,0.10579345375299452,0.08816120773553848,0.11586901545524596,0.09068010002374648,0.12090680003166197,0.10579345375299452,0.10831234604120255,0.10831234604120255,0.11335012316703796,0.0931989923119545,0.08564231544733046,0.08060453087091446,0.0931989923119545,0.060453400015830994,0.08312342315912247,0.062972292304039,0.06549118459224701,0.057934507727622986,0.07556675374507904,0.04282115772366524,0.07052896916866302,0.06801007688045502,0.08060453087091446,0.07556675374507904,0.09571788460016249,0.07556675374507904,0.07304786145687102,0.07052896916866302,0.0931989923119545,0.07052896916866302,0.09068010002374648,0.08060453087091446,0.09571788460016249,0.07052896916866302,0.10831234604120255,0.06549118459224701,0.10075566917657852,0.11838790774345397,0.22670024633407593,0.4005037844181061,0.7455919384956359,0.9496221542358398,0.6272040009498596,0.125944584608078,0.017632242292165756,0.0931989923119545,0.0931989923119545,0.045340050011873245,0.04282115772366524,0.02015113271772861,0.02518891729414463,0.015113350003957748,0.015113350003957748,0.0,0.02518891729414463,0.005037783179432154,0.005037783179432154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71310,0.026143791154026985,0.2352941185235977,0.3954248428344727,0.5130718946456909,0.5915032625198364,0.5686274766921997,0.5522875785827637,0.5751634240150452,0.5980392098426819,0.601307213306427,0.6111111044883728,0.601307213306427,0.6241829991340637,0.6274510025978088,0.6241829991340637,0.6307189464569092,0.656862735748291,0.656862735748291,0.656862735748291,0.6633986830711365,0.6895424723625183,0.6895424723625183,0.7091503143310547,0.7287581562995911,0.7679738402366638,0.7875816822052003,0.8039215803146361,0.8333333134651184,0.8790849447250366,0.9019607901573181,0.9281045794487,0.9542483687400816,0.9771241545677184,0.983660101890564,0.9803921580314637,0.9673202633857728,0.9640522599220275,0.911764681339264,0.8333333134651184,0.7843137383460999,0.7450980544090272,0.686274528503418,0.6405228972434998,0.6143791079521179,0.6241829991340637,0.601307213306427,0.5784313678741455,0.5882353186607361,0.5980392098426819,0.584967315196991,0.5751634240150452,0.5751634240150452,0.5980392098426819,0.5947712659835817,0.5751634240150452,0.5816993713378905,0.6111111044883728,0.6078431606292725,0.584967315196991,0.5915032625198364,0.601307213306427,0.5882353186607361,0.5718954205513,0.5718954205513,0.5784313678741455,0.5784313678741455,0.5620915293693542,0.5555555820465088,0.5686274766921997,0.5588235259056091,0.5424836874008179,0.5392156839370728,0.5555555820465088,0.5588235259056091,0.5392156839370728,0.5359477400779724,0.5588235259056091,0.5555555820465088,0.5392156839370728,0.5424836874008179,0.5555555820465088,0.5392156839370728,0.5326797366142273,0.5392156839370728,0.5588235259056091,0.5522875785827637,0.529411792755127,0.5326797366142273,0.5490196347236633,0.5555555820465088,0.5424836874008179,0.5392156839370728,0.5490196347236633,0.5490196347236633,0.5359477400779724,0.529411792755127,0.5522875785827637,0.5392156839370728,0.5359477400779724,0.5261437892913817,0.5457516312599182,0.5457516312599182,0.5359477400779724,0.5326797366142273,0.5588235259056091,0.5424836874008179,0.5359477400779724,0.5326797366142273,0.5555555820465088,0.5588235259056091,0.5555555820465088,0.5653594732284546,0.6143791079521179,0.6176470518112184,0.6176470518112184,0.6503267884254456,0.6601307392120361,0.6339869499206543,0.6045751571655273,0.5980392098426819,0.5751634240150452,0.5457516312599182,0.5228758454322815,0.5326797366142273,0.5196078419685364,0.516339898109436,0.5130718946456909,0.5130718946456909,0.5261437892913817,0.5261437892913817,0.5228758454322815,0.5620915293693542,0.7320261597633363,0.9738562107086179,1.0,0.5751634240150452,0.12418300658464432,0.0,0.19607843458652496,0.36274510622024536,0.5098039507865906,0.5620915293693542,0.5457516312599182,0.5620915293693542,0.5882353186607361,0.5882353186607361,0.5882353186607361,0.5816993713378905,0.6045751571655273,0.6176470518112184,0.6111111044883728,0.6241829991340637,0.6405228972434998,0.6437908411026001,0.6405228972434998,0.6437908411026001,0.6601307392120361,0.6535947918891907,0.6633986830711365,0.6797385811805725,0.7156862616539001,0.7320261597633363,0.7287581562995911,0.7516340017318724,0.8071895241737365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7303,0.9608802199363708,0.8973104953765869,0.5525672435760498,0.25672370195388794,0.149144247174263,0.11246943473815917,0.09779950976371764,0.05867970734834671,0.05623471736907959,0.04156479239463806,0.04156479239463806,0.026894865557551384,0.03178483992815018,0.02200488932430744,0.026894865557551384,0.012224938720464706,0.026894865557551384,0.03178483992815018,0.03178483992815018,0.02444987744092941,0.046454768627882,0.04156479239463806,0.05623471736907959,0.05378973111510277,0.08312958478927612,0.08312958478927612,0.10024449974298476,0.10268948972225188,0.10024449974298476,0.09779950976371764,0.08801955729722977,0.07579462230205536,0.08312958478927612,0.06356967985630035,0.06601466983556747,0.05867970734834671,0.0684596598148346,0.0684596598148346,0.08312958478927612,0.08068459481000899,0.1051344722509384,0.09535451978445053,0.12469437718391418,0.15403422713279724,0.28117358684539795,0.5110024213790894,0.7921760678291322,1.0,0.9144254326820371,0.44498777389526367,0.18337407708168027,0.11002445220947264,0.10024449974298476,0.05623471736907959,0.03911980614066124,0.012224938720464706,0.02200488932430744,0.0,0.004889975767582655,0.007334963418543338,0.01711491495370865,0.019559903070330616,0.029339853674173355,0.02444987744092941,0.04400977864861488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6482,1.0,0.7789202928543091,0.14395886659622192,0.12596401572227478,0.13624678552150726,0.10025706887245178,0.12082262337207794,0.1285347044467926,0.09511568397283554,0.12082262337207794,0.09511568397283554,0.15167094767093658,0.1542416512966156,0.1285347044467926,0.17480719089508057,0.15167094767093658,0.13624678552150726,0.12339331954717636,0.17737789452075958,0.18508997559547424,0.16966581344604492,0.26221078634262085,0.23907454311847687,0.2339331656694412,0.24678663909435272,0.24935732781887052,0.259640097618103,0.2005141377449036,0.2313624620437622,0.21336761116981504,0.17223650217056274,0.15681234002113342,0.061696659773588174,0.11825192719697952,0.04627249389886856,0.0514138825237751,0.07712082564830781,0.06940873712301254,0.0642673522233963,0.11053984612226486,0.0514138825237751,0.0,0.04884318634867668,0.09511568397283554,0.07969151437282562,0.04370179772377014,0.14910025894641876,0.12596401572227478,0.04627249389886856,0.03598971664905548,0.05655527114868164,0.07455012947320938,0.0899742916226387,0.13110539317131042,0.07969151437282562,0.06940873712301254,0.09511568397283554,0.19280205667018888,0.13367609679698944,0.12339331954717636,0.21079692244529724,0.21850900352001193,0.22107969224452967,0.2313624620437622,0.16452442109584808,0.12339331954717636,0.17223650217056274,0.07712082564830781,0.0899742916226387,0.03856041282415391,0.08740359544754028,0.061696659773588174,0.07969151437282562,0.12082262337207794,0.08740359544754028,0.19280205667018888,0.5372750759124756,0.9537274837493896,0.8714653253555299,0.21079692244529724,0.15938302874565125,0.11825192719697952,0.13624678552150726,0.13881747424602509,0.11053984612226486,0.1285347044467926,0.1413881778717041,0.16452442109584808,0.18508997559547424,0.1799485832452774,0.13881747424602509,0.23650385439395905,0.13110539317131042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17554,1.0,0.8045454621315001,0.44545453786849976,0.15909090638160703,0.0,0.06363636255264282,0.15909090638160703,0.26818183064460754,0.26818183064460754,0.2954545319080353,0.2818181812763214,0.3000000119209289,0.27727273106575007,0.30909091234207153,0.30909091234207153,0.33636364340782166,0.3272727131843567,0.3681818246841431,0.3636363744735718,0.42727273702621454,0.43181818723678583,0.46818181872367853,0.5045454502105713,0.5590909123420715,0.5727272629737854,0.6545454263687134,0.6727272868156433,0.7136363387107849,0.7136363387107849,0.7636363506317138,0.7181817889213562,0.7227272987365722,0.6272727251052856,0.581818163394928,0.4909090995788574,0.4636363685131073,0.3818181753158569,0.3818181753158569,0.3545454442501068,0.3590908944606781,0.31818181276321406,0.34090909361839294,0.31818181276321406,0.3272727131843567,0.30454546213150024,0.31818181276321406,0.30454546213150024,0.3272727131843567,0.30454546213150024,0.3318181931972504,0.30909091234207153,0.3318181931972504,0.2863636314868927,0.31818181276321406,0.3000000119209289,0.33636364340782166,0.3000000119209289,0.3318181931972504,0.2954545319080353,0.3136363625526428,0.30454546213150024,0.3227272629737854,0.2954545319080353,0.31818181276321406,0.3000000119209289,0.3136363625526428,0.3272727131843567,0.34545454382896423,0.3272727131843567,0.3681818246841431,0.3772727251052856,0.3727272748947144,0.3227272629737854,0.34545454382896423,0.30909091234207153,0.31818181276321406,0.2863636314868927,0.30909091234207153,0.26363635063171387,0.2954545319080353,0.26363635063171387,0.3000000119209289,0.26818183064460754,0.290909081697464,0.26818183064460754,0.2954545319080353,0.2818181812763214,0.30454546213150024,0.2818181812763214,0.3136363625526428,0.3000000119209289,0.34545454382896423,0.3227272629737854,0.4000000059604645,0.4863636493682861,0.6818181872367859,0.699999988079071,0.5,0.39090910553932184,0.6727272868156433,0.8681818246841431,0.800000011920929,0.5409091114997864,0.3227272629737854,0.1363636404275894,0.16818182170391083,0.2090909034013748,0.31818181276321406,0.3272727131843567,0.3681818246841431,0.3681818246841431,0.39090910553932184,0.3545454442501068,0.3954545557498932,0.38636362552642817,0.4181818068027496,0.4090909063816071,0.4545454680919647,0.4545454680919647,0.5136363506317139,0.5272727012634277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10493,1.0,0.9589040875434877,0.6360078454017639,0.3189823925495148,0.24461840093135837,0.197651669383049,0.14677104353904724,0.14677104353904724,0.14872798323631287,0.13111546635627747,0.12720157206058502,0.1330724060535431,0.12915851175785065,0.12133072316646576,0.12133072316646576,0.1252446174621582,0.12133072316646576,0.10958904027938841,0.09980430454015732,0.09197651594877244,0.0802348330616951,0.05870841443538666,0.03718199580907822,0.023483365774154663,0.011741682887077332,0.0019569471478462215,0.0,0.0,0.015655577182769775,0.035225048661231995,0.06457925587892532,0.10371819883584976,0.14090019464492795,0.16438356041908264,0.18199609220027924,0.20156556367874143,0.20352250337600708,0.20939335227012637,0.2133072465658188,0.2152641862630844,0.2152641862630844,0.20939335227012637,0.2133072465658188,0.21917808055877683,0.22113503515720367,0.2133072465658188,0.21722114086151123,0.22309197485446927,0.22896282374858856,0.23679061233997345,0.2583170235157013,0.2778865098953247,0.2935420870780945,0.33072406053543085,0.33855184912681574,0.322896271944046,0.33072406053543085,0.31506848335266113,0.2778865098953247,0.246575340628624,0.22113503515720367,0.20352250337600708,0.197651669383049,0.20547945797443387,0.20743639767169952,0.20547945797443387,0.20352250337600708,0.2935420870780945,0.5362035036087036,0.7690802216529846,0.9510763287544249,0.941291570663452,0.6536203622817993,0.30332681536674494,0.20939335227012637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66367,0.9018405079841613,0.6728016138076782,0.13087934255599976,0.004089979454874992,0.10224948823451996,0.08793456107378006,0.08997955173254013,0.07566462457180022,0.07157464325428009,0.06748466193675995,0.06543967127799988,0.061349693685770035,0.06952965259552002,0.06339468061923981,0.06543967127799988,0.05930470302700996,0.07157464325428009,0.06543967127799988,0.0838445797562599,0.07566462457180022,0.08588957041502,0.09202454239130019,0.10838446021080016,0.11451942473649979,0.13496932387351987,0.1492842584848404,0.17382413148880005,0.19018404185771945,0.2126789391040802,0.22085890173912048,0.2453987747430801,0.25766870379447937,0.27198365330696106,0.26789367198944086,0.27402862906455994,0.25971370935440063,0.2453987747430801,0.2188139110803604,0.19836400449275968,0.16768915951251984,0.1533742398023605,0.13496932387351987,0.12269938737154006,0.11247443407773972,0.11656441539525984,0.10429447889328002,0.11042945086956024,0.1063394695520401,0.11247443407773972,0.10429447889328002,0.11860940605401991,0.11860940605401991,0.12269938737154006,0.11860940605401991,0.13087934255599976,0.11860940605401991,0.13496932387351987,0.12474437803030014,0.13496932387351987,0.13087934255599976,0.13292433321475983,0.1267893612384796,0.12269938737154006,0.11656441539525984,0.11860940605401991,0.10838446021080016,0.10838446021080016,0.09611451625823975,0.10429447889328002,0.09611451625823975,0.10224948823451996,0.09611451625823975,0.0981595069169998,0.09406953305006029,0.11451942473649979,0.11247443407773972,0.12883435189723969,0.13292433321475983,0.14314928650856018,0.13701431453227997,0.13496932387351987,0.11042945086956024,0.13087934255599976,0.10429447889328002,0.10020449757575987,0.07770960777997969,0.07361963391304016,0.06339468061923981,0.06952965259552002,0.06339468061923981,0.07157464325428009,0.06339468061923981,0.06952965259552002,0.05930470302700996,0.0,0.030674846842885017,0.2760736048221588,0.7423312664031982,1.0,0.5910020470619202,0.05521472543478012,0.02044989727437496,0.11247443407773972,0.07770960777997969,0.08179958909749983,0.05316973477602005,0.05316973477602005,0.047034766525030136,0.047034766525030136,0.047034766525030136,0.04294478520751,0.04498977586627007,0.05316973477602005,0.047034766525030136,0.05316973477602005,0.057259712368249886,0.06748466193675995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40720,1.0,0.6543778777122498,0.13133640587329865,0.18663594126701355,0.14055299758911133,0.12211981415748596,0.16820275783538818,0.034562211483716965,0.1036866381764412,0.21198156476020807,0.30645161867141724,0.28341013193130493,0.299539178609848,0.34562212228775024,0.377880185842514,0.4009216725826264,0.3709677457809448,0.35253456234931946,0.39631336927413935,0.42396312952041626,0.41935482621192927,0.4930875599384308,0.4585253596305847,0.49539169669151306,0.5138248801231384,0.49539169669151306,0.5092166066169739,0.5368663668632507,0.5737327337265015,0.539170503616333,0.4539170563220978,0.4101382493972778,0.3801843225955963,0.34792625904083246,0.2972350120544433,0.2949308753013611,0.2857142984867096,0.2373271882534027,0.2534562349319458,0.28110599517822266,0.2972350120544433,0.2557603716850281,0.2695852518081665,0.28801843523979187,0.20276497304439545,0.24423962831497192,0.2718893885612488,0.2649769484996796,0.28341013193130493,0.28801843523979187,0.3271889388561249,0.2211981564760208,0.23271889984607697,0.25115206837654114,0.25115206837654114,0.27649769186973566,0.2534562349319458,0.30645161867141724,0.32258063554763794,0.2004608362913132,0.3410138189792633,0.3341013789176941,0.3801843225955963,0.3801843225955963,0.4354838728904724,0.3870967626571655,0.32258063554763794,0.2695852518081665,0.1912442445755005,0.2488479316234589,0.23041474819183347,0.24654377996921537,0.260368674993515,0.2718893885612488,0.2373271882534027,0.21889400482177732,0.25115206837654114,0.3364055156707764,0.5714285969734192,0.9101382493972777,0.6013824939727783,0.12442396581172945,0.18433180451393127,0.11290322244167328,0.09216590225696564,0.15668202936649323,0.0,0.0875576063990593,0.14055299758911133,0.21889400482177732,0.3041474521160126,0.31336405873298645,0.3341013789176941,0.32949307560920715,0.35944700241088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38565,0.9922480583190917,0.9302325844764707,0.2945736348628998,0.04392764717340469,0.21705426275730133,0.30749353766441345,0.3462532162666321,0.34366926550865173,0.356589138507843,0.356589138507843,0.3591731190681457,0.3462532162666321,0.3591731190681457,0.3591731190681457,0.37467700242996216,0.36950904130935674,0.38759690523147583,0.4031007885932922,0.42635658383369446,0.4315245449542999,0.4444444477558136,0.4547803699970245,0.47028422355651855,0.48578810691833496,0.5167958736419678,0.5064599514007568,0.5167958736419678,0.5116279125213623,0.5142118930816649,0.49612402915954584,0.5064599514007568,0.46770027279853826,0.45219638943672175,0.42377260327339167,0.3979328274726868,0.3824289441108704,0.3824289441108704,0.37467700242996216,0.38759690523147583,0.3462532162666321,0.37467700242996216,0.37467700242996216,0.37209302186965937,0.356589138507843,0.36950904130935674,0.37467700242996216,0.3617570996284485,0.3772609829902649,0.37209302186965937,0.3824289441108704,0.356589138507843,0.3591731190681457,0.366925060749054,0.3927648663520813,0.3824289441108704,0.3927648663520813,0.39018088579177856,0.3772609829902649,0.39018088579177856,0.356589138507843,0.36950904130935674,0.366925060749054,0.37467700242996216,0.34108528494834894,0.33850130438804626,0.31524547934532166,0.33074936270713806,0.3204134404659271,0.3333333432674408,0.31524547934532166,0.31266149878501887,0.276485800743103,0.4496124088764191,0.8449612259864806,1.0,0.4728682041168213,0.0,0.09819121658802032,0.2454780340194702,0.276485800743103,0.2945736348628998,0.29974159598350525,0.32299742102622986,0.32558140158653254,0.33074936270713806,0.32299742102622986,0.3333333432674408,0.3204134404659271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62565,0.9918533563613892,0.8635438084602357,0.10590631514787673,0.016293279826641083,0.012219958938658236,0.03462321683764458,0.05702647566795349,0.10794297605752944,0.09979633241891861,0.11608961224555968,0.10590631514787673,0.11405295133590698,0.10794297605752944,0.12423625588417052,0.11405295133590698,0.12219959497451782,0.12423625588417052,0.12830957770347595,0.12423625588417052,0.140529528260231,0.1344195455312729,0.14663951098918915,0.14663951098918915,0.16089613735675812,0.15071283280849457,0.16496944427490234,0.16904276609420776,0.18329939246177676,0.181262731552124,0.20162932574748993,0.20366598665714264,0.228105902671814,0.24032586812973025,0.26476576924324036,0.2688390910625458,0.30142566561698914,0.3238289058208465,0.3584521412849426,0.3808554112911224,0.41955193877220154,0.43991854786872864,0.4745417535305023,0.4887983798980713,0.523421585559845,0.5274949073791504,0.5295315384864807,0.4847250580787658,0.43177190423011774,0.3523421585559845,0.2912423610687256,0.2179226130247116,0.181262731552124,0.140529528260231,0.1181262731552124,0.0977596715092659,0.09164969623088835,0.08146639168262482,0.08553971350193022,0.07739307731389998,0.07739307731389998,0.07331975549459457,0.0794297382235527,0.07331975549459457,0.07739307731389998,0.07128309458494185,0.0794297382235527,0.07128309458494185,0.0794297382235527,0.07331975549459457,0.08350305259227753,0.06924643367528915,0.08350305259227753,0.06924643367528915,0.07535641640424728,0.06720977276563644,0.07535641640424728,0.06517311930656433,0.0794297382235527,0.06720977276563644,0.06924643367528915,0.06924643367528915,0.07739307731389998,0.0590631365776062,0.07128309458494185,0.06313645839691162,0.06720977276563644,0.06109979748725891,0.07128309458494185,0.0590631365776062,0.07128309458494185,0.06313645839691162,0.07331975549459457,0.06313645839691162,0.06924643367528915,0.06109979748725891,0.06924643367528915,0.06517311930656433,0.07535641640424728,0.06517311930656433,0.07535641640424728,0.06720977276563644,0.07535641640424728,0.06720977276563644,0.07739307731389998,0.07128309458494185,0.07535641640424728,0.07128309458494185,0.07739307731389998,0.0794297382235527,0.08757637441158295,0.07535641640424728,0.08553971350193022,0.07739307731389998,0.09164969623088835,0.0794297382235527,0.09368635714054109,0.07739307731389998,0.09164969623088835,0.08553971350193022,0.0957230105996132,0.10183299332857132,0.12016293406486513,0.10997963696718216,0.12627291679382324,0.11608961224555968,0.12830957770347595,0.10794297605752944,0.10183299332857132,0.09164969623088835,0.10590631514787673,0.08961303532123564,0.10183299332857132,0.0977596715092659,0.11608961224555968,0.10997963696718216,0.1181262731552124,0.10590631514787673,0.08350305259227753,0.09368635714054109,0.3930753469467163,0.8676171302795409,1.0,0.41955193877220154,0.0,0.04684317857027054,0.05702647566795349,0.08961303532123564,0.1344195455312729,0.12830957770347595,0.140529528260231,0.1364562064409256,0.14663951098918915,0.14460285007953644,0.1547861546278,0.15071283280849457,0.1588594764471054,0.1588594764471054,0.17311608791351318,0.16293278336524963,0.1792260706424713,0.17107942700386047,0.1894093751907349,0.181262731552124,0.1914460211992264,0.1914460211992264,0.20570264756679532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
